Date,OG/CV,Product,Size,Volume?,Price,Location,Concat,Date2,volume_num,volume_unit,volume_standard,VendorClean,ProductClean
4/1/2025,0,Round Tomato,4x4,3P,$19.95 ,Texas,45748Round Tomato4x4,116.0,3,pallet,pallet,Kingdom,Round Tomato
4/1/2025,0,Roma Tomato,XL,5P,$9.95 ,Nogales,45748Roma TomatoXL,116.0,5,pallet,pallet,HM,Roma Tomato- XL
4/1/2025,1,Roma Tomato,XL,3P,$16.95 ,Nogales,45748Roma TomatoXL,116.0,3,pallet,pallet,Bridges,Roma Tomato- XL
4/1/2025,0,Roma Tomato,XL,5P,$10.95 ,Texas,45748Roma TomatoXL,116.0,5,pallet,pallet,HM,Roma Tomato- XL
4/1/2025,0,Roma Tomato,Med,5P,$8.95 ,Nogales,45748Roma TomatoMed,116.0,5,pallet,pallet,HM,Roma Tomato- XL
4/1/2025,1,Roma Tomato,Med,3P,$14.95 ,Nogales,45748Roma TomatoMed,116.0,3,pallet,pallet,Bridges,Roma Tomato- XL
4/1/2025,0,Roma Tomato,LG,5P,$8.95 ,Nogales,45748Roma TomatoLG,116.0,5,pallet,pallet,HM,Roma Tomato- XL
4/1/2025,1,Roma Tomato,LG,3P,$14.95 ,Nogales,45748Roma TomatoLG,116.0,3,pallet,pallet,Bridges,Roma Tomato- XL
4/1/2025,0,Roma Tomato,LG,5P,$9.95 ,Texas,45748Roma TomatoLG,116.0,5,pallet,pallet,HM,Roma Tomato- XL
4/1/2025,0,Roma Tomato,Jbo,5P,$9.95 ,Nogales,45748Roma TomatoJbo,116.0,5,pallet,pallet,HM,Roma Tomato- XL
4/1/2025,0,Roma Tomato,Jbo,5P,$10.95 ,Texas,45748Roma TomatoJbo,116.0,5,pallet,pallet,HM,Roma Tomato- XL
4/1/2025,0,Red Fresno,10Lb,2P,$16.00 ,Nogales,45748Red Fresno10Lb,116.0,2,pallet,pallet,Trufresh,Red Fresno
4/1/2025,0,Red Bell Pepper 25lb,Suntan,10P,$8.00 ,Texas,45748Red Bell Pepper 25lbSuntan,116.0,10,pallet,pallet,ASL PRODUCE,Red Bell Pepper 25lb
4/1/2025,1,Red Bell Pepper 11lb,XL,30P,$16.95 ,Nogales,45748Red Bell Pepper 11lbXL,116.0,30,pallet,pallet,IPR,Red Bell Pepper 11lb
4/1/2025,0,Red Bell Pepper 11lb,XL,10P,$10.95 ,Nogales,45748Red Bell Pepper 11lbXL,116.0,10,pallet,pallet,IPR,Red Bell Pepper 11lb
4/1/2025,0,Red Bell Pepper 11lb,XL,4P,$16.95 ,Nogales,45748Red Bell Pepper 11lbXL,116.0,4,pallet,pallet,Trufresh,Red Bell Pepper 11lb
4/1/2025,0,Red Bell Pepper 11lb,XL,3p,$11.00 ,Texas,45748Red Bell Pepper 11lbXL,116.0,3,pallet,pallet,Verafruit,Red Bell Pepper 11lb
4/1/2025,1,Red Bell Pepper 11lb,LG,4P,$14.95 ,Nogales,45748Red Bell Pepper 11lbLG,116.0,4,pallet,pallet,IPR,Red Bell Pepper 11lb
4/1/2025,0,Red Bell Pepper 11lb,LG,5P,$8.95 ,Nogales,45748Red Bell Pepper 11lbLG,116.0,5,pallet,pallet,IPR,Red Bell Pepper 11lb
4/1/2025,0,Red Bell Pepper 11lb,LG,4P,$14.95 ,Nogales,45748Red Bell Pepper 11lbLG,116.0,4,pallet,pallet,Trufresh,Red Bell Pepper 11lb
4/1/2025,1,Red Bell Pepper 11lb,Jbo,1P,$16.95 ,Nogales,45748Red Bell Pepper 11lbJbo,116.0,1,pallet,pallet,Agriferg,Red Bell Pepper 11lb
4/1/2025,0,Red Bell Pepper 11lb,Jbo,4P,$12.95 ,Nogales,45748Red Bell Pepper 11lbJbo,116.0,4,pallet,pallet,Trufresh,Red Bell Pepper 11lb
4/1/2025,0,Pineapple,7ct,20p,$11.50 ,Texas,45748Pineapple7ct,116.0,20,pallet,pallet,Bebo,Pineapple
4/1/2025,0,Pineapple,6ct,20p,$11.50 ,Texas,45748Pineapple6ct,116.0,20,pallet,pallet,Bebo,Pineapple
4/1/2025,0,Pineapple,5ct,10P,$12.50 ,Texas,45748Pineapple5ct,116.0,10,pallet,pallet,Art MX,Pineapple
4/1/2025,0,Persian Lime,250ct,5p,$27.00 ,Texas,45748Persian Lime250ct,116.0,5,pallet,pallet,Cardela,Persian Limes
4/1/2025,0,Persian Lime,250ct,10p,$26.00 ,Texas,45748Persian Lime250ct,116.0,10,pallet,pallet,Tropipack,Persian Limes
4/1/2025,0,Persian Lime,230ct,5p,$30.00 ,Texas,45748Persian Lime230ct,116.0,5,pallet,pallet,Cardela,Persian Limes
4/1/2025,0,Persian Lime,230ct,18p,$28.00 ,Texas,45748Persian Lime230ct,116.0,18,pallet,pallet,Tropipack,Persian Limes
4/1/2025,0,Persian Lime,200ct,5p,$32.00 ,Texas,45748Persian Lime200ct,116.0,5,pallet,pallet,Cardela,Persian Limes
4/1/2025,0,Persian Lime,200ct,4p,$32.00 ,Texas,45748Persian Lime200ct,116.0,4,pallet,pallet,Tropipack,Persian Limes
4/1/2025,0,Persian Lime,150ct,1p,$38.00 ,Texas,45748Persian Lime150ct,116.0,1,pallet,pallet,Tropipack,Persian Limes
4/1/2025,0,Persian Lime,110ct,5p,$36.00 ,Texas,45748Persian Lime110ct,116.0,5,pallet,pallet,Cardela,Persian Limes
4/1/2025,0,Persian Lime,110ct,1p,$38.00 ,Texas,45748Persian Lime110ct,116.0,1,pallet,pallet,Tropipack,Persian Limes
4/1/2025,1,Persian Cucumber,Fancy,9p,$14.95 ,Nogales,45748Persian CucumberFancy,116.0,9,pallet,pallet,Agriferg,Persian Cucumber Choice
4/1/2025,0,Persian Cucumber,Fancy,2p,$7.00 ,Nogales,45748Persian CucumberFancy,116.0,2,pallet,pallet,Agriferg,Persian Cucumber Choice
4/1/2025,1,Orange Bell Pepper 25lb,CH,11P,$10.95 ,Nogales,45748Orange Bell Pepper 25lbCH,116.0,11,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
4/1/2025,0,Orange Bell Pepper 11lb,XXL,3P,$13.00 ,Texas,45748Orange Bell Pepper 11lbXXL,116.0,3,pallet,pallet,Verafruit,Orange Bell Peppers XXLG
4/1/2025,1,Orange Bell Pepper 11lb,XL,40P,$12.95 ,Nogales,45748Orange Bell Pepper 11lbXL,116.0,40,pallet,pallet,IPR,Orange Bell Peppers XXLG
4/1/2025,0,Orange Bell Pepper 11lb,XL,5P,$8.95 ,Nogales,45748Orange Bell Pepper 11lbXL,116.0,5,pallet,pallet,IPR,Orange Bell Peppers XXLG
4/1/2025,0,Orange Bell Pepper 11lb,XL,3P,$13.00 ,Texas,45748Orange Bell Pepper 11lbXL,116.0,3,pallet,pallet,Verafruit,Orange Bell Peppers XXLG
4/1/2025,1,Orange Bell Pepper 11lb,LG,10P,$10.95 ,Nogales,45748Orange Bell Pepper 11lbLG,116.0,10,pallet,pallet,IPR,Orange Bell Peppers XXLG
4/1/2025,0,Orange Bell Pepper 11lb,LG,5P,$6.95 ,Nogales,45748Orange Bell Pepper 11lbLG,116.0,5,pallet,pallet,IPR,Orange Bell Peppers XXLG
4/1/2025,0,Mini Sweets,12X1,4P,$12.95 ,Nogales,45748Mini Sweets12X1,116.0,4,pallet,pallet,Trufresh,Mini Sweets
4/1/2025,0,Mini Sweets,12X1,5P,$8.95 ,Nogales,45748Mini Sweets12X1,116.0,5,pallet,pallet,Kaliroy,Mini Sweets
3/3/2025,0,Kabocha,Med,3P,$14.50 ,Nogales,45719KabochaMed,145.0,3,pallet,pallet,Quantum,Kabocha
3/3/2025,0,Kabocha,LG,4P,$14.50 ,Nogales,45719KabochaLG,145.0,4,pallet,pallet,Quantum,Kabocha
3/3/2025,0,Kabocha,JBO,4p,$14.50 ,Nogales,45719KabochaJBO,145.0,4,pallet,pallet,Quantum,Kabocha
4/1/2025,1,Heirloom,10Lb,10P,$16.00 ,Nogales,45748Heirloom10Lb,116.0,10,pallet,pallet,Covili ,Heirloom
4/1/2025,0,Green Bell Pepper,XSml,10P,$5.00 ,Texas,45748Green Bell PepperXSml,116.0,10,pallet,pallet,ASL PRODUCE,Green Bell Pepper
4/1/2025,0,Green Bell Pepper,XL,5P,$16.00 ,Texas,45748Green Bell PepperXL,116.0,5,pallet,pallet,Verafruit,Green Bell Pepper
4/1/2025,0,Green Bell Pepper,Suntan,10P,$6.00 ,Texas,45748Green Bell PepperSuntan,116.0,10,pallet,pallet,ASL PRODUCE,Green Bell Pepper
4/1/2025,0,Green Bell Pepper,Small,15P,$8.00 ,Texas,45748Green Bell PepperSmall,116.0,15,pallet,pallet,ASL PRODUCE,Green Bell Pepper
4/1/2025,1,Green Bell Pepper,Med,2P,$12.95 ,Nogales,45748Green Bell PepperMed,116.0,2,pallet,pallet,Agriferg,Green Bell Pepper
4/1/2025,0,Green Bell Pepper,LG,2P,$15.00 ,Texas,45748Green Bell PepperLG,116.0,2,pallet,pallet,Verafruit,Green Bell Pepper
4/1/2025,0,Green Bell Pepper,LG,2P,$20.00 ,Texas,45748Green Bell PepperLG,116.0,2,pallet,pallet,ASL PRODUCE,Green Bell Pepper
4/1/2025,0,Green Bell Pepper,Jbo,3P,$15.95 ,Nogales,45748Green Bell PepperJbo,116.0,3,pallet,pallet,Trufresh,Green Bell Pepper
4/1/2025,0,Green Bell Pepper,Eurobx,330cs 55ct,$20.95 ,Texas,45748Green Bell PepperEurobx,116.0,330,case,case,ASL PRODUCE,Green Bell Pepper
4/1/2025,1,Green Bell Pepper,CH,3P,$10.95 ,Nogales,45748Green Bell PepperCH,116.0,3,pallet,pallet,Agriferg,Green Bell Pepper
4/1/2025,0,Green Bell Pepper,CH,3P,$8.95 ,Nogales,45748Green Bell PepperCH,116.0,3,pallet,pallet,Trufresh,Green Bell Pepper
4/1/2025,0,Green Beans,28lb,11P,$34.00 ,Nogales,45748Green Beans28lb,116.0,11,pallet,pallet,ASL,Green Beans
4/1/2025,0,Gray Squash,Xfancy,3P,$14.00 ,Nogales,45748Gray SquashXfancy,116.0,3,pallet,pallet,Earhtblend,Grey Squash
4/1/2025,0,Gray Squash,Med,3P,$6.00 ,Nogales,45748Gray SquashMed,116.0,3,pallet,pallet,Earhtblend,Grey Squash
4/1/2025,0,Gray Squash,Med,3P,$5.95 ,Texas,45748Gray SquashMed,116.0,3,pallet,pallet,Farmers Best,Grey Squash
4/1/2025,0,Gray Squash,Fancy,3P,$7.00 ,Nogales,45748Gray SquashFancy,116.0,3,pallet,pallet,Earhtblend,Grey Squash
4/1/2025,0,Gray Squash,Fancy,3P,$5.95 ,Texas,45748Gray SquashFancy,116.0,3,pallet,pallet,Farmers Best,Grey Squash
4/1/2025,0,Grape,20Lb,4P,$15.95 ,Texas,45748Grape20Lb,116.0,4,pallet,pallet,Kingdom,Grape
4/1/2025,1,Grape,20Lb,2P,$18.00 ,Texas,45748Grape20Lb,116.0,2,pallet,pallet,Franks,Grape
4/1/2025,0,Grape,12X1,4P,$8.95 ,Texas,45748Grape12X1,116.0,4,pallet,pallet,Kingdom,Grape
4/1/2025,1,Grape,12X1,6P,$12.95 ,Texas,45748Grape12X1,116.0,6,pallet,pallet,Franks,Grape
4/1/2025,0,European Cucumber,12 Med,9p,$6.95 ,Nogales,45748European Cucumber12 Med,116.0,9,pallet,pallet,TRICAR,Euro Cucumber
4/1/2025,1,Butternut,Small,1P,$34.95 ,Nogales,45748ButternutSmall,116.0,1,pallet,pallet,Bridges,Butternut
4/1/2025,1,Butternut,Med,1P,$40.95 ,Nogales,45748ButternutMed,116.0,1,pallet,pallet,Bridges,Butternut
4/1/2025,0,Butternut,LG,10P,$23.00 ,Nogales,45748ButternutLG,116.0,10,pallet,pallet,Harvest Master LLC,Butternut
4/1/2025,1,Beef Steak Tomato,18ct  32ct,10P For Monday,$16.95 ,Nogales,45748Beef Steak Tomato18ct  32ct,116.0,10,pallet,pallet,TPE,Beef Steak Tomato
4/1/2025,0,Anaheim,25Lb,2P,$25.00 ,Nogales,45748Anaheim25Lb,116.0,2,pallet,pallet,Trufresh,Anaheim
4/1/2025,1,Acorn,Small,4P,14.85,Nogales,45748AcornSmall,116.0,4,pallet,pallet,Veg Fresh,Acorn
4/1/2025,1,Acorn,Med,4P,22.95,Nogales,45748AcornMed,116.0,4,pallet,pallet,Veg Fresh,Acorn
4/1/2025,1,Acorn,LG,4P,22.95,Nogales,45748AcornLG,116.0,4,pallet,pallet,Veg Fresh,Acorn
4/2/2025,1,Zucchini Squash,Xfancy,80cs,$8.95 ,Nogales,45749Zucchini SquashXfancy,115.0,80,case,case,Wholesum,Zucchini Squash
4/2/2025,1,Zucchini Squash,Med,1001cs,$8.95 ,Nogales,45749Zucchini SquashMed,115.0,1001,case,case,Wholesum,Zucchini Squash
4/2/2025,0,Zucchini Squash,Med,3P,$8.95 ,Nogales,45749Zucchini SquashMed,115.0,3,pallet,pallet,Crown Jewels,Zucchini Squash
4/2/2025,0,Zucchini Squash,Med,2P,$9.95 ,Texas,45749Zucchini SquashMed,115.0,2,pallet,pallet,Kingdom,Zucchini Squash
4/2/2025,1,Zucchini Squash,Fancy,70cs,$8.95 ,Nogales,45749Zucchini SquashFancy,115.0,70,case,case,Wholesum,Zucchini Squash
4/2/2025,0,Zucchini Squash,Fancy,3P,$8.00 ,Nogales,45749Zucchini SquashFancy,115.0,3,pallet,pallet,Crown Jewels,Zucchini Squash
4/2/2025,0,Zucchini Squash,Fancy,2P,$9.95 ,Texas,45749Zucchini SquashFancy,115.0,2,pallet,pallet,Kingdom,Zucchini Squash
4/2/2025,1,Yellow Squash,Xfancy,240cs,$12.95 ,Nogales,45749Yellow SquashXfancy,115.0,240,case,case,Wholesum,Yellow Squash
4/2/2025,1,Yellow Squash,Med,557cs,$8.95 ,Nogales,45749Yellow SquashMed,115.0,557,case,case,Wholesum,Yellow Squash
4/2/2025,0,Yellow Squash,Med,3P,$10.95 ,Nogales,45749Yellow SquashMed,115.0,3,pallet,pallet,Crown Jewels,Yellow Squash
4/2/2025,0,Yellow Squash,Med,2P,$15.95 ,Texas,45749Yellow SquashMed,115.0,2,pallet,pallet,Kingdom,Yellow Squash
4/2/2025,1,Yellow Squash,Fancy,185cs,$12.95 ,Nogales,45749Yellow SquashFancy,115.0,185,case,case,Wholesum,Yellow Squash
4/2/2025,0,Yellow Squash,Fancy,3P,$10.00 ,Nogales,45749Yellow SquashFancy,115.0,3,pallet,pallet,Crown Jewels,Yellow Squash
4/2/2025,0,Yellow Squash,Fancy,2P,$15.95 ,Texas,45749Yellow SquashFancy,115.0,2,pallet,pallet,Kingdom,Yellow Squash
4/2/2025,0,Yellow Bell Pepper 25lb,XL,3P,$14.25 ,Texas,45749Yellow Bell Pepper 25lbXL,115.0,3,pallet,pallet,Harvest Best LLC,Yellow Bell Peppers XXXL
4/2/2025,1,Yellow Bell Pepper 25lb,CH Med,10P,$14.95 ,Nogales,45749Yellow Bell Pepper 25lbCH Med,115.0,10,pallet,pallet,IPR,Yellow Bell Peppers XXXL
4/2/2025,1,Yellow Bell Pepper 25lb,CH,1P,$12.95 ,Nogales,45749Yellow Bell Pepper 25lbCH,115.0,1,pallet,pallet,Agriferg,Yellow Bell Peppers XXXL
4/2/2025,0,Yellow Bell Pepper 11lb,XXL,3P,$8.00 ,Texas,45749Yellow Bell Pepper 11lbXXL,115.0,3,pallet,pallet,Red Sun,Yellow Bell Peppers XXXL
4/2/2025,1,Yellow Bell Pepper 11lb,XL,20P,$10.95 ,Nogales,45749Yellow Bell Pepper 11lbXL,115.0,20,pallet,pallet,IPR,Yellow Bell Peppers XXXL
4/2/2025,0,Yellow Bell Pepper 11lb,XL,5P,$9.00 ,Texas,45749Yellow Bell Pepper 11lbXL,115.0,5,pallet,pallet,Produce Nation,Yellow Bell Peppers XXXL
4/2/2025,1,Yellow Bell Pepper 11lb,LG,3P,$8.95 ,Nogales,45749Yellow Bell Pepper 11lbLG,115.0,3,pallet,pallet,IPR,Yellow Bell Peppers XXXL
4/2/2025,0,Yellow Bell Pepper 11lb,LG,2P,$7.50 ,Texas,45749Yellow Bell Pepper 11lbLG,115.0,2,pallet,pallet,Red Sun,Yellow Bell Peppers XXXL
4/2/2025,1,Yellow Bell Pepper 11lb,Jbo,2P,$20.95 ,Nogales,45749Yellow Bell Pepper 11lbJbo,115.0,2,pallet,pallet,Agriferg,Yellow Bell Peppers XXXL
4/2/2025,1,TOV,4 - 5,10P,$8.95 ,Nogales,45749TOV4 - 5,115.0,10,pallet,pallet,Wholesum,TOV
4/2/2025,0,TOV,4 - 5,7P,$7.00 ,Texas,45749TOV4 - 5,115.0,7,pallet,pallet,Huron,TOV
4/2/2025,0,Tomatillo Peeled,,10P,15.75,Nogales,45749Tomatillo Peeled,115.0,10,pallet,pallet,IPR,Tomatillo Peeled
4/2/2025,1,Spaghetti,Small,4P,$14.95 ,Nogales,45749SpaghettiSmall,115.0,4,pallet,pallet,Veg Fresh,Spaghetti
4/2/2025,1,Spaghetti,Med,3P,$28.95 ,Nogales,45749SpaghettiMed,115.0,3,pallet,pallet,Veg Fresh,Spaghetti
4/2/2025,1,Spaghetti,LG,3P,$28.95 ,Nogales,45749SpaghettiLG,115.0,3,pallet,pallet,Veg Fresh,Spaghetti
4/2/2025,0,Slicer Cucumber,SS,4p,$22.95 ,Nogales,45749Slicer CucumberSS,115.0,4,pallet,pallet,Cesar Osuna,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,SS,10p,$18.95 ,Nogales,45749Slicer CucumberSS,115.0,10,pallet,pallet,Divine,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,SS,15p,$18.95 ,Texas,45749Slicer CucumberSS,115.0,15,pallet,pallet,Kingdom,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,SS,14p,21,Texas,45749Slicer CucumberSS,115.0,14,pallet,pallet,Mex Fresh,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,Small,2p,$14.00 ,Nogales,45749Slicer CucumberSmall,115.0,2,pallet,pallet,SL,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,Small,1p,$14.00 ,Texas,45749Slicer CucumberSmall,115.0,1,pallet,pallet,Mex Fresh,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,Small,630cs,$14.00 ,Texas,45749Slicer CucumberSmall,115.0,630,case,case,sl,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,Selecto,2p,$18.00 ,Texas,45749Slicer CucumberSelecto,115.0,2,pallet,pallet,Mex Fresh,Slicer Cucumber
4/2/2025,1,Slicer Cucumber,Plain,20p,$10.95 ,Nogales,45749Slicer CucumberPlain,115.0,20,pallet,pallet,Agriferg,Slicer Cucumber
4/2/2025,1,Slicer Cucumber,Plain,3p,$9.95 ,Nogales,45749Slicer CucumberPlain,115.0,3,pallet,pallet,Bridges,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,Plain,10P,$10.95 ,Nogales,45749Slicer CucumberPlain,115.0,10,pallet,pallet,Divine,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,Plain,10p,$12.00 ,Nogales,45749Slicer CucumberPlain,115.0,10,pallet,pallet,SL,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,Plain,2p,$15.00 ,Texas,45749Slicer CucumberPlain,115.0,2,pallet,pallet,Mex Fresh,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,Plain,2940cs,$7.00 ,Texas,45749Slicer CucumberPlain,115.0,2940,case,case,SL,Slicer Cucumber
4/2/2025,1,Slicer Cucumber,LG,1p,$14.95 ,Nogales,45749Slicer CucumberLG,115.0,1,pallet,pallet,agriferg,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,LG,10p,$18.95 ,Nogales,45749Slicer CucumberLG,115.0,10,pallet,pallet,Divine,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,LG,378cs,$17.00 ,Nogales,45749Slicer CucumberLG,115.0,378,case,case,SL,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,LG,3p,$22.00 ,Texas,45749Slicer CucumberLG,115.0,3,pallet,pallet,Mex Fresh,Slicer Cucumber
4/2/2025,1,Slicer Cucumber,36's,3p,$14.95 ,Nogales,45749Slicer Cucumber36's,115.0,3,pallet,pallet,Bridges,Slicer Cucumber
4/2/2025,1,Slicer Cucumber,36's,10p,$13.50 ,Texas,45749Slicer Cucumber36's,115.0,10,pallet,pallet,"Produce Team, LLC.",Slicer Cucumber
4/2/2025,1,Slicer Cucumber,30's,3p,$12.95 ,Nogales,45749Slicer Cucumber30's,115.0,3,pallet,pallet,Bridges,Slicer Cucumber
4/2/2025,0,Slicer Cucumber,24's,1500cs,$9.50 ,Texas,45749Slicer Cucumber24's,115.0,1500,case,case,SL,Slicer Cucumber
4/2/2025,0,Roma Tomato,XL,6P,$9.95 ,Nogales,45749Roma TomatoXL,115.0,6,pallet,pallet,HM,Roma Tomato- XL
4/2/2025,1,Roma Tomato,XL,6P No PLU,$14.95 ,Nogales,45749Roma TomatoXL,115.0,6,pallet,pallet,Bridges,Roma Tomato- XL
4/2/2025,0,Roma Tomato,Med,6P,$8.95 ,Nogales,45749Roma TomatoMed,115.0,6,pallet,pallet,HM,Roma Tomato- XL
4/2/2025,0,Roma Tomato,LG,6P,$8.95 ,Nogales,45749Roma TomatoLG,115.0,6,pallet,pallet,HM,Roma Tomato- XL
4/2/2025,1,Roma Tomato,LG,6P No PLU,$14.95 ,Nogales,45749Roma TomatoLG,115.0,6,pallet,pallet,Bridges,Roma Tomato- XL
4/2/2025,0,Roma Tomato,Jbo,6P,$9.95 ,Nogales,45749Roma TomatoJbo,115.0,6,pallet,pallet,HM,Roma Tomato- XL
4/2/2025,0,Red Bell Pepper 25lb,XL,3P,$14.25 ,Texas,45749Red Bell Pepper 25lbXL,115.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 25lb
4/2/2025,0,Red Bell Pepper 25lb,Suntan,10P,$8.00 ,Texas,45749Red Bell Pepper 25lbSuntan,115.0,10,pallet,pallet,ASL PRODUCE,Red Bell Pepper 25lb
4/2/2025,0,Red Bell Pepper 25lb,CH,2p,$12.95 ,Nogales,45749Red Bell Pepper 25lbCH,115.0,2,pallet,pallet,Agriferg,Red Bell Pepper 25lb
4/2/2025,1,Red Bell Pepper 25lb,CH,20P,$14.95 ,Nogales,45749Red Bell Pepper 25lbCH,115.0,20,pallet,pallet,IPR,Red Bell Pepper 25lb
4/2/2025,0,Red Bell Pepper 25lb,CH,1P,$14.00 ,Texas,45749Red Bell Pepper 25lbCH,115.0,1,pallet,pallet,ASL PRODUCE,Red Bell Pepper 25lb
4/2/2025,0,Red Bell Pepper 11lb,XXL,9P,$8.00 ,Texas,45749Red Bell Pepper 11lbXXL,115.0,9,pallet,pallet,Red Sun,Red Bell Pepper 11lb
4/2/2025,0,Red Bell Pepper 11lb,XL,2P,$8.00 ,Nogales,45749Red Bell Pepper 11lbXL,115.0,2,pallet,pallet,Eartblend,Red Bell Pepper 11lb
4/2/2025,1,Red Bell Pepper 11lb,XL,30P,$14.95 ,Nogales,45749Red Bell Pepper 11lbXL,115.0,30,pallet,pallet,IPR,Red Bell Pepper 11lb
4/2/2025,0,Red Bell Pepper 11lb,XL,3P,$9.25 ,Texas,45749Red Bell Pepper 11lbXL,115.0,3,pallet,pallet,Harvest Best LLC,Red Bell Pepper 11lb
4/2/2025,0,Red Bell Pepper 11lb,LG,2P,$6.00 ,Nogales,45749Red Bell Pepper 11lbLG,115.0,2,pallet,pallet,Eartblend,Red Bell Pepper 11lb
4/2/2025,1,Red Bell Pepper 11lb,LG,6P,$12.95 ,Nogales,45749Red Bell Pepper 11lbLG,115.0,6,pallet,pallet,IPR,Red Bell Pepper 11lb
4/2/2025,0,Red Bell Pepper 11lb,LG,1P,$7.50 ,Texas,45749Red Bell Pepper 11lbLG,115.0,1,pallet,pallet,Red Sun,Red Bell Pepper 11lb
4/2/2025,0,Red Bell Pepper 11lb,Jbo,2P,$8.00 ,Nogales,45749Red Bell Pepper 11lbJbo,115.0,2,pallet,pallet,Eartblend,Red Bell Pepper 11lb
4/2/2025,0,Red Bell Pepper 11lb,CH,2P,$10.00 ,Nogales,45749Red Bell Pepper 11lbCH,115.0,2,pallet,pallet,Eartblend,Red Bell Pepper 11lb
4/2/2025,0,Pickle,2/300,3p,$28.95 ,Nogales,45749Pickle2/300,115.0,3,pallet,pallet,Malena,Pickle CH
4/2/2025,0,Persian Lime,250ct,3p,$26.00 ,Texas,45749Persian Lime250ct,115.0,3,pallet,pallet,Tropipack,Persian Limes
4/2/2025,0,Persian Lime,230ct,18p,$26.00 ,Texas,45749Persian Lime230ct,115.0,18,pallet,pallet,Tropipack,Persian Limes
4/2/2025,0,Persian Lime,200ct,9p,$34.00 ,Texas,45749Persian Lime200ct,115.0,9,pallet,pallet,Tropipack,Persian Limes
4/2/2025,0,Persian Lime,200ct,3p,$32.00 ,Texas,45749Persian Lime200ct,115.0,3,pallet,pallet,Cardela,Persian Limes
4/2/2025,0,Persian Lime,110ct,5p,$36.00 ,Texas,45749Persian Lime110ct,115.0,5,pallet,pallet,Cardela,Persian Limes
4/2/2025,1,Persian Cucumber,Fancy,10p,$14.95 ,Nogales,45749Persian CucumberFancy,115.0,10,pallet,pallet,Agriferg,Persian Cucumber Choice
4/2/2025,1,Persian Cucumber,Fancy,8p,$20.95 ,Nogales,45749Persian CucumberFancy,115.0,8,pallet,pallet,Terrabella,Persian Cucumber Choice
4/2/2025,0,Persian Cucumber,Fancy,930cs,$13.00 ,Texas,45749Persian CucumberFancy,115.0,930,case,case,"Produce Team, LLC.",Persian Cucumber Choice
4/2/2025,0,Persian Cucumber,6x1,900cs,$6.00 ,Texas,45749Persian Cucumber6x1,115.0,900,case,case,Red Sun,Persian Cucumber Choice
4/2/2025,0,Orange Bell Pepper 25lb,XL,3P,$10.25 ,Texas,45749Orange Bell Pepper 25lbXL,115.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
4/2/2025,1,Orange Bell Pepper 25lb,CH Med,10P,$5.95 ,Nogales,45749Orange Bell Pepper 25lbCH Med,115.0,10,pallet,pallet,IPR,Orange Bell Peppers XXLG
4/2/2025,1,Orange Bell Pepper 25lb,CH,8P,$10.95 ,Nogales,45749Orange Bell Pepper 25lbCH,115.0,8,pallet,pallet,Agriferg,Orange Bell Peppers XXLG
4/2/2025,1,Orange Bell Pepper 11lb,XL,30P,$10.95 ,Nogales,45749Orange Bell Pepper 11lbXL,115.0,30,pallet,pallet,IPR,Orange Bell Peppers XXLG
4/2/2025,0,Orange Bell Pepper 11lb,XL,10P,$11.00 ,Texas,45749Orange Bell Pepper 11lbXL,115.0,10,pallet,pallet,Produce Nation,Orange Bell Peppers XXLG
4/2/2025,0,Orange Bell Pepper 11lb,XL,3P,$9.25 ,Texas,45749Orange Bell Pepper 11lbXL,115.0,3,pallet,pallet,Harvest Best LLC,Orange Bell Peppers XXLG
4/2/2025,1,Orange Bell Pepper 11lb,LG,5P,$8.95 ,Nogales,45749Orange Bell Pepper 11lbLG,115.0,5,pallet,pallet,IPR,Orange Bell Peppers XXLG
4/2/2025,0,Orange Bell Pepper 11lb,LG,1P,$8.00 ,Texas,45749Orange Bell Pepper 11lbLG,115.0,1,pallet,pallet,Red Sun,Orange Bell Peppers XXLG
4/2/2025,0,Mini Sweets,12X1,320cs,$16.00 ,Texas,45749Mini Sweets12X1,115.0,320,case,case,Red Sun,Mini Sweets
4/2/2025,0,Mini Sweets,12X1,10P,$12.95 ,Texas,45749Mini Sweets12X1,115.0,10,pallet,pallet,Franks,Mini Sweets
4/2/2025,0,Medley Tomato,12X1,11P,$8.50 ,Texas,45749Medley Tomato12X1,115.0,11,pallet,pallet,Red Sun,Medley Tomatoes
